0,0,0,0,0,0,24,0,0,0
0,18,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,8,0,0
0,14,0,0,0,0,0,0,0,0
0,3,0,0,59,0,0,0,0,0
0,0,0,0,15,0,0,0,0,0
0,1,0,0,0,0,28,0,0,0
0,13,0,0,0,0,0,0,0,0
0,6,0,2,338,6,0,6,0,0
0,51,0,0,0,0,0,0,0,0
0,0,0,0,0,14,0,0,0,0
0,0,0,0,80,0,0,0,0,0
0,0,0,0,0,0,0,16,0,0
0,0,0,0,143,0,0,0,0,0
0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,15,0,0,0
0,39,0,0,0,0,0,1,0,0
0,0,0,0,15,1,0,19,0,0
0,0,0,0,0,20,0,0,0,0
0,0,0,0,0,0,0,58,0,0
0,11,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0
0,70,0,9,119,0,0,0,0,0
0,0,0,0,10,0,0,0,0,0
0,12,0,0,13,0,0,0,0,0
0,0,0,0,0,0,0,16,0,0
0,34,0,0,0,0,0,0,2,0
0,0,0,0,0,58,0,0,0,0
0,27,0,0,0,0,1,0,0,0
0,0,0,28,9,0,0,0,0,0
0,0,0,0,0,0,0,0,28,0
0,20,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,0,0,0,38,0,0,0,0,0
0,0,0,0,0,35,0,0,0,0
0,0,0,0,56,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0
0,0,0,0,17,7,0,1,0,0
0,0,0,0,0,0,0,13,0,0
3,0,0,0,85,50,0,52,0,0
0,0,0,0,0,0,0,34,1,0
0,0,0,0,0,0,16,0,10,0
0,0,0,0,11,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0
0,0,0,0,49,0,0,1,0,0
0,6,0,0,83,26,0,9,0,0
0,102,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,1,0,0
0,11,0,0,28,0,0,2,0,0
0,0,0,0,130,0,0,0,0,0
0,0,0,0,41,0,0,427,0,0
0,0,0,0,0,0,19,0,0,0
0,0,0,0,42,0,0,0,0,0
0,0,0,1,179,0,0,0,0,0
0,0,0,0,73,0,0,0,0,0
0,0,0,0,0,0,0,0,16,0
0,8,0,0,0,0,0,16,0,0
0,12,0,0,0,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0
0,0,0,0,14,21,0,0,0,0
0,3156,0,0,0,0,0,4,0,0
0,0,0,0,62,0,0,0,0,0
0,0,0,0,1,0,0,138,0,0
0,19,0,0,4,0,0,1,0,0
0,15,0,0,0,0,2,0,0,0
0,0,0,0,0,20,0,0,0,0
0,0,0,0,0,21,0,0,0,0
0,0,0,0,20,5,0,0,0,0
0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,33,0,0
0,0,0,0,35,0,0,0,0,0
0,0,0,0,10,15,0,0,0,0
0,0,0,0,10,0,0,38,0,0
0,0,0,0,37,0,0,0,0,0
0,0,0,0,26,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0
0,0,0,0,17,0,0,0,0,0
0,0,0,0,68,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0
0,0,0,0,0,18,0,0,0,0
0,0,0,0,26,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,2,0,0,61,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0
0,0,0,0,13,26,0,0,0,0
0,20,0,0,0,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0
5,0,0,0,0,0,0,15,0,0
0,8,0,0,69,2,0,1,7,0
0,10,0,3,0,0,0,0,0,0
1,1,0,0,10,2,3,2,1,0
0,0,0,0,26,0,0,0,0,0
0,0,0,0,0,27,0,0,0,0
0,0,0,0,0,0,0,0,25,0
0,10,0,0,0,0,0,0,1,0
0,17,0,0,1,0,0,26,0,0
0,0,0,0,28,0,0,0,0,0
0,0,0,0,48,6,0,0,0,0
0,0,0,0,112,81,0,0,0,0
0,0,0,0,0,0,0,0,16,0
0,0,0,0,240,0,0,0,0,0
0,0,0,0,0,47,0,0,0,0
0,0,0,0,0,24,0,0,0,0
0,0,0,0,0,0,0,16,0,0
0,18,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,63
0,0,0,0,0,133,0,0,0,0
0,22,0,0,0,0,0,0,0,0
0,0,0,0,37,0,0,0,0,0
0,0,0,0,17,0,0,0,0,0
0,0,0,0,0,0,31,0,0,0
0,1,2,0,35,0,0,0,0,4
0,0,0,0,0,80,0,0,0,0
0,0,0,0,56,0,0,0,0,0
0,46,0,0,0,0,0,2,0,0
0,0,0,0,0,27,0,0,0,0
0,0,0,0,66,0,0,0,0,0
0,1,0,0,0,0,0,35,0,0
0,0,0,0,22,0,0,0,0,0
2,5,0,0,0,0,0,0,4,0
0,0,0,0,22,0,0,0,0,0
0,0,0,0,43,0,0,0,0,0
0,0,0,0,79,302,0,0,0,0
0,0,0,111,0,0,0,0,0,0
0,0,0,0,15,7,0,0,0,0
0,0,0,0,1,0,0,140,0,0
0,0,0,0,0,0,11,0,0,0
0,13,0,0,0,0,0,0,0,0
0,0,0,0,155,0,0,0,0,0
0,0,0,0,21,13,0,0,0,0
0,0,0,0,94,0,0,4,0,0
0,0,0,0,27,0,0,0,0,0
0,0,0,0,18,3,0,0,0,0
0,0,0,3,45,0,0,0,0,0
0,0,0,0,0,25,0,0,0,0
0,0,0,0,37,0,0,2,0,0
0,0,0,4,52,0,0,0,0,0
0,0,0,0,119,0,0,0,0,0
0,0,0,0,0,17,0,0,0,0
0,0,0,0,0,46,0,0,0,0
0,0,0,0,0,28,0,0,0,0
0,0,0,0,0,209,0,0,0,0
0,0,0,13,20,0,0,0,0,0
0,0,0,0,25,0,0,0,0,0
0,0,0,0,25,0,0,0,0,0
0,0,0,0,88,0,0,0,0,0
0,0,0,0,4,0,0,23,0,0
0,0,0,0,45,0,0,0,0,0
0,0,0,0,20,0,0,0,0,0
0,0,0,0,0,74,0,0,0,0
1,0,0,0,33,0,0,16,0,0
0,0,0,0,0,23,0,0,0,0
0,0,0,0,0,0,21,0,0,0
0,0,0,0,19,0,0,0,0,0
0,0,0,0,0,25,0,0,0,0
0,0,0,23,0,0,0,0,0,0
0,1,0,0,0,22,0,0,0,0
0,0,0,0,34,0,0,11,0,0
0,0,0,0,118,0,0,0,0,0
0,0,0,0,43,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,33,0,0,0,0
0,0,0,0,0,0,0,0,13,0
0,0,0,0,25,0,0,0,0,0
0,0,0,0,28,0,0,1,0,0
0,56,118,11,170,14,520,179,91,23
0,0,0,0,24,0,0,0,0,0
0,0,0,0,48,0,0,2,0,0
0,0,0,0,0,0,26,0,0,0
0,0,0,0,32,0,0,0,0,0
0,0,0,3,68,0,0,0,0,0
0,0,0,0,73,0,0,0,0,0
0,0,0,0,300,18,0,0,0,0
0,0,0,0,269,0,0,0,0,0
0,0,0,0,21,0,0,0,0,0
0,0,0,0,0,0,0,0,85,0
0,0,0,0,15,0,0,0,0,0
0,0,0,0,22,0,0,1,0,0
0,33,0,0,0,0,0,0,0,0
2,7,0,0,6,0,0,0,0,0
0,28,0,0,0,0,0,4,0,0
0,0,0,0,0,38,0,0,0,0
0,0,0,0,0,24,0,0,0,0
0,0,0,1,13,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0
0,2,0,0,24,0,0,15,0,0
0,0,0,0,31,0,0,4,0,0
0,0,0,0,21,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0
0,552,0,0,0,0,0,1,0,0
0,0,0,0,77,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0
0,19,0,0,1,0,0,0,0,0
0,0,0,0,21,0,0,0,0,0
0,0,0,0,86,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0
0,0,0,0,25,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0
0,0,0,0,71,0,0,0,0,0
0,0,0,0,61,0,0,0,0,0
0,0,0,0,162,0,0,0,0,0
0,0,0,0,15,0,0,0,0,0
0,0,0,8,15,0,0,0,0,0
0,0,0,0,61,0,0,0,0,0
0,0,0,7,47,0,0,1,0,0
0,15,0,0,0,0,0,0,0,0
0,0,0,0,0,13,0,0,0,0
0,0,0,0,37,0,0,0,0,0
0,15,0,0,0,0,0,1,0,0
0,0,0,0,98,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0
0,28,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,1,0,0
0,12,0,0,0,59,0,0,0,0
0,0,3,0,0,0,1,14,1,0
0,16,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,120,0,0
0,0,0,0,102,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0
0,1,0,6,519,227,0,8,0,0
0,0,0,0,0,43,0,0,0,0
0,3,0,0,10,0,12,4,107,0
0,0,0,0,0,20,0,0,0,0
0,0,0,0,0,0,30,0,0,0
0,0,0,0,23,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0
0,0,0,0,0,23,0,0,0,0
0,0,0,0,0,39,0,0,0,0
0,0,0,2,36,0,0,1,0,0
0,0,0,0,0,0,15,0,0,0
0,0,0,0,1,32,0,0,0,0
0,0,0,0,0,0,0,37,0,0
0,0,2,0,5,16,0,6,0,0
0,0,0,0,70,0,0,0,0,0
0,0,0,0,28,0,0,0,0,0
0,0,0,1,84,0,0,0,0,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,27,0,0,0,0,0
0,0,0,0,61,0,0,1,0,0
0,0,0,0,83,0,0,0,0,0
0,11,0,0,20,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0
0,0,0,0,50,0,0,0,0,0
0,30,0,0,0,0,0,4,0,0
0,30,0,0,0,0,0,0,0,0
0,0,0,0,0,16,0,0,0,0
0,1,0,0,33,0,0,0,0,0
0,0,0,0,0,0,0,22,0,0
0,0,15,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0
0,0,0,0,18,2,0,0,0,0
0,0,0,0,26,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0
0,0,0,0,27,0,0,0,0,0
0,0,0,0,0,44,0,0,0,0
0,0,0,0,34,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0
0,0,0,0,17,0,0,0,0,0
0,0,0,0,43,0,0,0,0,0
0,0,0,0,1,25,0,0,0,0
0,4,0,0,25,0,0,0,0,0
0,0,0,0,24,0,0,0,0,0
0,0,0,1,43,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0
0,0,0,0,31,0,0,0,0,0
0,0,0,0,0,0,0,0,34,0
0,0,0,0,17,0,0,1,0,0
20,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0
0,1,0,0,79,157,0,9,0,0
0,0,0,0,0,0,0,0,0,54
0,47,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,144,0,0
0,0,0,0,0,0,0,0,0,64
0,0,0,0,179,0,0,0,0,0
0,0,0,0,0,14,0,0,0,0
0,0,0,0,16,0,0,0,0,0
0,0,0,0,18,0,0,0,0,0
0,0,0,0,26,0,0,0,0,0
0,0,0,0,30,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0
56,0,0,0,2,99,0,0,10,0
0,0,0,0,34,0,0,15,1,0
0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,45,0,0,0,0,0
0,0,0,0,24,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0
0,0,0,1,29,0,0,0,0,0
0,0,0,0,26,0,0,0,0,0
0,1,18,14,11,2,0,70,0,12
0,0,0,0,35,0,0,1,0,0
0,16,0,0,0,0,0,0,0,0
0,0,0,0,91,0,0,18,0,0
0,0,0,0,23,0,0,4,0,0
0,0,0,0,0,68,0,0,5,0
0,0,28,0,0,0,0,0,0,0
0,0,0,1,45,0,0,0,0,0
0,0,0,0,21,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0
0,0,0,33,135,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28,0,0,0
0,1,0,0,61,0,0,0,0,0
0,0,0,0,19,3,0,0,0,0
0,0,0,0,0,32,0,0,0,0
0,0,0,0,33,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,0
0,0,0,1,14,0,0,0,0,0
0,0,0,0,49,0,0,0,0,0
0,0,0,0,25,0,0,0,0,0
0,0,0,0,23,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0
0,0,0,0,33,0,0,5,0,0
0,0,0,0,31,0,0,0,0,0
0,0,0,0,45,0,0,0,0,0
0,2,0,0,20,0,0,0,0,0
0,0,0,0,0,0,0,17,0,0
0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,144,0,0,0,0
0,0,0,0,14,2,0,0,0,0
0,0,0,0,35,0,0,0,0,0
0,0,0,0,0,0,0,16,0,0
0,0,13,0,2,0,0,1,0,0
0,0,0,0,46,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,0,0,0,27,0,0,0,0,0
0,0,0,0,0,56,0,0,0,0
0,13,0,0,0,0,0,0,1,0
0,0,0,0,36,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0
0,0,0,0,29,0,0,0,0,0
0,0,0,0,50,0,0,0,0,0
0,0,0,0,19,0,0,0,0,0
0,4,0,0,10,0,0,12,0,0
0,0,0,0,0,0,2,0,118,0
0,0,0,4,18,1,3,0,0,0
0,0,0,0,16,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0
0,0,0,272,15,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0
0,0,0,0,0,19,0,0,0,0
0,0,0,0,0,27,0,0,0,0
0,0,0,0,27,18,0,0,0,0
0,0,0,0,0,49,0,0,0,0
24,0,0,0,0,0,0,0,0,0
0,0,0,0,27,0,0,0,0,0
0,0,0,0,22,6,0,0,0,0
0,0,0,0,21,0,0,1,0,0
0,0,0,0,3,90,0,0,0,0
22,0,0,0,0,0,0,0,0,0
0,0,0,0,10,7,0,1,0,0
0,0,0,0,0,27,0,0,0,0
0,0,0,0,83,0,0,0,0,0
0,0,0,0,0,89,0,1,0,0
0,3,0,0,25,0,0,0,0,0
0,0,0,0,13,0,0,6,0,0
0,0,0,0,25,0,0,0,0,0
0,23,0,0,0,0,0,4,0,0
0,0,0,0,1,0,15,16,0,0
0,0,0,0,0,37,0,0,0,0
0,0,0,0,46,0,0,1,0,0
101,0,0,0,0,0,0,0,0,0
0,0,0,12,43,0,0,0,0,0
0,60,0,0,24,0,0,0,0,0
